ArRId;ArRVersion;ArRCreated;ArRChanged;ArRName;ArRType;ArRXEpsg2154;ArRYEpsg2154;ArRTown;ArRPostalRegion;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns;ArRFareZone;ZdAId;ArRGeopoint
490793;1533772-1569403;2024-01-24T09:51:42+01:00;2024-06-14T12:31:15+02:00;Rosny-Bois-Perrier;metro;661910;6864904;Rosny-sous-Bois;93064;true;true;true;3;490773;48.883025679412135, 2.4806098008085904
490762;1533422-1569398;2024-01-19T17:14:31+01:00;2024-06-14T12:27:09+02:00;Serge Gainsbourg;metro;657989;6864734;Les Lilas;93045;true;true;true;2;490763;48.88125303438805, 2.4271621685895237
490906;1549867-1556864;2024-02-09T19:32:42+01:00;2024-06-14T12:23:11+02:00;Villejuif - Gustave Roussy;metro;652193;6854992;Villejuif;94076;true;true;true;3;490907;48.79323843159226, 2.3492293618465547
490848;1548163-1556080;2024-02-05T09:11:01+01:00;2024-06-14T12:22:15+02:00;Maison Blanche;metro;652935;6858094;Paris 13e;75113;true;true;true;1;44057;48.82119024727098, 2.358986576752596
490841;1563314-1556080;2024-01-31T14:02:41+01:00;2024-06-14T12:22:03+02:00;Maison Blanche;metro;652930;6858096;Paris 13e;75113;true;true;true;1;44057;48.82120786860701, 2.3589182598590392
463223;1025012-44055;2019-01-29T00:00:00+01:00;2024-05-29T14:34:05+02:00;Mairie des Lilas;metro;657194;6864562;Les Lilas;93045;true;true;true;2;44055;48.87965846796028, 2.4163499077398614
474045;1107248-1105640;2019-03-27T09:50:38+01:00;2024-04-11T08:09:37+02:00;Nogent-sur-Marne;rail;661215;6859482;Nogent-sur-Marne;94052;unknown;unknown;unknown;3;47886;48.83422419617078, 2.4716278683033877
474062;1107318-1347557;2019-03-27T09:51:23+01:00;2024-04-11T08:09:37+02:00;Gare de Lyon;rail;654076;6860594;Paris 12e;75112;unknown;unknown;unknown;1;470195;48.843755342023066, 2.3742562293960434
474059;1107306-1103225;2019-03-27T09:51:16+01:00;2024-04-11T08:09:37+02:00;Marne-la-Vallée - Chessy;rail;684031;6863359;Chessy;77111;unknown;unknown;unknown;5;43239;48.87006004000135, 2.7823043232486953
474056;1107292-1119730;2019-03-27T09:51:07+01:00;2024-04-11T08:09:37+02:00;Massy - Palaiseau;rail;645556;6847495;Massy;91377;unknown;unknown;unknown;4;58774;48.72528740234478, 2.259845035671657
474025;1107177-43186;2019-03-27T09:49:46+01:00;2024-04-11T08:09:37+02:00;Robinson;rail;647188;6853593;Sceaux;92071;unknown;unknown;unknown;3;43186;48.780266276181074, 2.2812759438135433
474024;1107173-43186;2019-03-27T09:49:44+01:00;2024-04-11T08:09:37+02:00;Robinson;rail;647201;6853587;Sceaux;92071;unknown;unknown;unknown;3;43186;48.78021337956863, 2.2814535954356345
474027;1107185-43177;2019-03-27T09:49:51+01:00;2024-04-11T08:09:37+02:00;Parc de Sceaux;rail;649279;6852385;Antony;92002;unknown;unknown;unknown;3;43177;48.769569891830265, 2.3098747819817276
474043;1107242-1105640;2019-03-27T09:50:32+01:00;2024-04-11T08:09:37+02:00;Nogent-sur-Marne;rail;661224;6859481;Nogent-sur-Marne;94052;unknown;unknown;unknown;3;47886;48.83421574452363, 2.471750563726395
474034;1107211-1105523;2019-03-27T09:50:10+01:00;2024-04-11T08:09:37+02:00;Palaiseau;rail;644482;6846541;Palaiseau;91477;unknown;unknown;unknown;4;47009;48.71661581134244, 2.245369050382588
474039;1107226-1119785;2019-03-27T09:50:22+01:00;2024-04-11T08:09:37+02:00;Noisy - Champs;rail;669176;6860393;Noisy-le-Grand;93051;unknown;unknown;unknown;4;58937;48.84284693771854, 2.580013089566275
474011;1107122-1108113;2019-03-27T09:49:08+01:00;2024-04-11T08:09:37+02:00;Saint-Rémy-lès-Chevreuse;rail;631658;6845143;Saint-Rémy-lès-Chevreuse;78575;unknown;unknown;unknown;5;47889;48.70281295553254, 2.071296297796891
474007;1107106-1119855;2019-03-27T09:48:57+01:00;2024-04-11T08:09:37+02:00;Sucy - Bonneuil;rail;663802;6852542;Sucy-en-Brie;94071;unknown;unknown;unknown;4;58792;48.771960058546824, 2.5074596203460646
474006;1107102-1105773;2019-03-27T09:48:55+01:00;2024-04-11T08:09:37+02:00;Torcy;rail;674694;6860025;Torcy;77468;unknown;unknown;unknown;5;43207;48.83977774427836, 2.6552184473283766
474019;1107153-1106066;2019-03-27T09:49:29+01:00;2024-04-11T08:09:37+02:00;Sceaux;rail;648416;6853690;Sceaux;92071;unknown;unknown;unknown;3;59206;48.78123799899791, 2.2979752976870085
474017;1107145-1105680;2019-03-27T09:49:23+01:00;2024-04-11T08:09:37+02:00;Saint-Germain-en-Laye;rail;633656;6866909;Saint-Germain-en-Laye;78551;unknown;unknown;unknown;4;43198;48.89876422802537, 2.095055224085953
474016;1107141-1105680;2019-03-27T09:49:20+01:00;2024-04-11T08:09:37+02:00;Saint-Germain-en-Laye;rail;633647;6866909;Saint-Germain-en-Laye;78551;unknown;unknown;unknown;4;43198;48.89876330042291, 2.094932473125583
473991;1107046-1105941;2019-03-27T09:48:16+01:00;2024-04-11T08:09:37+02:00;Cité Universitaire;rail;651456;6858155;Paris 14e;75114;unknown;unknown;unknown;1;473843;48.82162915586677, 2.3388369408409355
473996;1107064-1103098;2019-03-27T09:48:30+01:00;2024-04-11T08:09:37+02:00;Antony;rail;648597;6850729;Antony;92002;unknown;unknown;unknown;3;43066;48.754622506048854, 2.3007952800351767
473979;1107002-1119536;2019-03-27T09:47:44+01:00;2024-04-11T08:09:37+02:00;Arcueil - Cachan;rail;650648;6855617;Cachan;94016;unknown;unknown;unknown;3;43067;48.798742920260906, 2.3281267288815446
473970;1106971-1607888;2019-03-27T09:47:23+01:00;2024-04-11T08:09:37+02:00;Bourg-la-Reine;rail;649474;6853569;Bourg-la-Reine;92014;unknown;unknown;unknown;3;43097;48.780233518249325, 2.312387593811269
473989;1107038-1782229;2019-03-27T09:48:10+01:00;2024-04-11T08:09:37+02:00;Châtelet - Les Halles;rail;652105;6862620;Paris 1er;75101;unknown;unknown;unknown;1;45102;48.8618315423125, 2.347173071045986
473987;1107030-1103124;2019-03-27T09:48:06+01:00;2024-04-11T08:09:37+02:00;Boissy-Saint-Léger;rail;663562;6850334;Boissy-Saint-Léger;94004;unknown;unknown;unknown;4;43094;48.752088272435344, 2.5043826360246224
473983;1107016-1119536;2019-03-27T09:47:56+01:00;2024-04-11T08:09:37+02:00;Arcueil - Cachan;rail;650643;6855618;Cachan;94016;unknown;unknown;unknown;3;43067;48.79875153096798, 2.328058546813029
473954;1106909-43124;2019-03-27T09:46:44+01:00;2024-04-11T08:09:37+02:00;Fontaine Michalon;rail;648225;6849443;Antony;92002;unknown;unknown;unknown;4;43124;48.74302686446837, 2.2958914288831247
473965;1106953-1368245;2019-03-27T09:47:08+01:00;2024-04-11T08:09:37+02:00;Chatou - Croissy;rail;638104;6865348;Chatou;78146;unknown;unknown;unknown;4;53783;48.88517012922563, 2.1559495917986786
473960;1106933-1085302;2019-03-27T09:46:58+01:00;2024-04-11T08:09:37+02:00;Bussy-Saint-Georges;rail;678748;6859663;Bussy-Saint-Georges;77058;unknown;unknown;unknown;5;58874;48.8366686139062, 2.7104697051622946
473962;1106941-58270;2019-03-27T09:47:02+01:00;2024-04-11T08:09:37+02:00;Champigny;rail;664048;6856415;Saint-Maur-des-Fossés;94068;unknown;unknown;unknown;3;58270;48.80680592476511, 2.5104801171188185
473933;1106829-1105578;2019-03-27T09:45:53+01:00;2024-04-11T08:09:37+02:00;Lognes;rail;673069;6859971;Lognes;77258;unknown;unknown;unknown;5;43152;48.83922624887297, 2.633082365443447
473946;1106879-1270249;2019-03-27T09:46:23+01:00;2024-04-11T08:09:37+02:00;Gif-sur-Yvette;rail;636444;6844576;Gif-sur-Yvette;91272;unknown;unknown;unknown;5;47888;48.69820197148422, 2.1364124324406024
473945;1106875-1270249;2019-03-27T09:46:20+01:00;2024-04-11T08:09:37+02:00;Gif-sur-Yvette;rail;636445;6844568;Gif-sur-Yvette;91272;unknown;unknown;unknown;5;47888;48.698130118502284, 2.1364272079563453
473921;1106781-1782229;2019-03-27T09:45:25+01:00;2024-04-11T08:09:37+02:00;Châtelet - Les Halles;rail;652069;6862601;Paris 1er;75101;unknown;unknown;unknown;1;45102;48.86165800035066, 2.3466845425046245
473927;1106805-43607;2019-03-27T09:45:38+01:00;2024-04-11T08:09:37+02:00;Laplace;rail;651115;6856691;Arcueil;94003;unknown;unknown;unknown;2;43607;48.808437307971474, 2.334360866134983
473920;1106777-1106207;2019-03-27T09:45:24+01:00;2024-04-11T08:09:37+02:00;Nation;rail;655674;6861079;Paris 12e;75112;unknown;unknown;unknown;1;473875;48.84822886619487, 2.395978583234571
473909;1106733-1105837;2019-03-27T09:44:59+01:00;2024-04-11T08:09:37+02:00;Le Vésinet - Le Pecq;rail;635631;6866793;Le Vésinet;78650;unknown;unknown;unknown;4;43237;48.89792163398716, 2.122009937761757
473907;1106725-43833;2019-03-27T09:44:54+01:00;2024-04-11T08:09:37+02:00;Luxembourg;rail;651554;6860807;Paris 5e;75105;unknown;unknown;unknown;1;43833;48.845486178015825, 2.339869668847298
473898;1106691-43232;2019-03-27T09:44:30+01:00;2024-04-11T08:09:37+02:00;Le Guichet;rail;640623;6845348;Orsay;91471;unknown;unknown;unknown;5;43232;48.705542870994144, 2.1930846545846068
480170;1216970-1239085;2020-11-25T12:36:30+01:00;2024-04-11T08:09:37+02:00;Denfert-Rochereau;rail;651062;6859441;Paris 14e;75114;unknown;unknown;unknown;1;473890;48.833164523592345, 2.3333230890287493
462430;1566019-1722519;2018-10-08T00:00:00+02:00;2024-04-10T10:49:06+02:00;Marguerite Long;tram;648901;6865737;Paris 17e;75117;true;true;true;1;45496;48.889615615161425, 2.3031285938748884
411347;1549502-1549501;2015-01-26T15:02:35+01:00;2024-02-09T13:09:46+01:00;Gare de Lavilletertre;rail;621319;6900844;Lavilletertre;60356;partial;partial;partial;;411348;49.20247773565041, 1.9204809006461165
462986;1533271-44825;2019-01-28T00:00:00+01:00;2024-01-17T12:50:24+01:00;Sentier;metro;652135;6863226;Paris 2e;75102;false;true;true;1;44825;48.867283431646875, 2.3475137108219895
463250;1533263-58725;2019-01-29T00:00:00+01:00;2024-01-17T12:48:32+01:00;Parmentier;metro;654126;6862974;Paris 11e;75111;false;true;true;1;58725;48.865162111155115, 2.374680676374661
463297;1533256-45194;2019-01-29T00:00:00+01:00;2024-01-17T12:47:53+01:00;Rue Saint-Maur;metro;654549;6862847;Paris 11e;75111;false;true;true;1;45194;48.86405000323008, 2.3804600339610773
472282;1079637-1106573;2019-03-07T19:50:47+01:00;2023-11-28T16:34:22+01:00;Épinay-sur-Orge;rail;650866;6841253;Épinay-sur-Orge;91216;true;unknown;unknown;4;43076;48.66957182670794, 2.332746826581771
483904;1390421-1470335;2022-05-10T09:25:24+02:00;2023-11-22T18:44:28+01:00;Mairie d'Aubervilliers;metro;654616;6868372;Aubervilliers;93001;false;true;true;2;483899;48.9137392257946, 2.380782699316326
486836;1491305-1462003;2023-03-03T09:16:55+01:00;2023-08-10T07:53:07+02:00;Noveos;tram;644880;6853222;Le Plessis-Robinson;92060;true;unknown;unknown;3;486819;48.7767366500274, 2.2499159394507346
412795;1491202-1105883;2015-02-18T00:00:00+01:00;2023-08-09T16:04:28+02:00;Bures-sur-Yvette;rail;638481;6844321;Bures-sur-Yvette;91122;partial;partial;partial;5;43103;48.696105747252325, 2.164135589062165
463310;1488599-44833;2019-01-29T00:00:00+01:00;2023-07-10T09:04:26+02:00;Simplon;metro;652180;6866176;Paris 18e;75118;false;true;true;1;44833;48.893815261338325, 2.3477949681871224
486828;1472367-1462006;2023-03-03T09:16:48+01:00;2023-06-05T15:50:20+02:00;Théâtre La Piscine;tram;646548;6851772;Châtenay-Malabry;92019;true;unknown;unknown;3;486829;48.7638363997718, 2.2727948313948367
463162;1460249-1037763;2019-01-29T00:00:00+01:00;2023-03-28T13:33:18+02:00;Commerce;metro;648176;6860736;Paris 15e;75115;false;true;true;1;42734;48.84458485522643, 2.2938517084406187
463231;1460196-1101343;2019-01-29T00:00:00+01:00;2023-03-28T13:24:23+02:00;Pont Marie (Cité des Arts);metro;652850;6861691;Paris 4e;75104;false;true;true;1;44487;48.85353209664948, 2.357430292176306
22201;1460186-1348038;2014-12-29T00:00:00+01:00;2023-03-28T13:22:34+02:00;Saint-Sébastien - Froissart;metro;653586;6862514;Paris 11e;75111;false;true;true;1;45208;48.86098670796627, 2.367370357789606
463049;1460162-43310;2019-01-28T00:00:00+01:00;2023-03-28T13:18:25+02:00;Grands Boulevards;metro;651824;6863704;Paris 9e;75109;false;true;true;1;43310;48.87155880121018, 2.3432202183423976
21909;1460153-43310;2014-12-29T00:00:00+01:00;2023-03-28T13:18:07+02:00;Grands Boulevards;metro;651820;6863688;Paris 2e;75102;false;true;true;1;43310;48.87141461756469, 2.3431675035583868
462979;1460112-1035031;2019-01-28T00:00:00+01:00;2023-03-28T13:11:06+02:00;Château d'Eau;metro;652755;6863798;Paris 10e;75110;false;true;true;1;42579;48.87247308910403, 2.3559014497805353
463313;1460102-1348042;2019-01-29T00:00:00+01:00;2023-03-28T13:10:36+02:00;Strasbourg - Saint-Denis;metro;652638;6863487;Paris 10e;75110;false;true;true;1;44909;48.86966773785895, 2.3543411093711257
472446;1399313-1801059;2019-03-07T20:07:38+01:00;2022-06-10T15:57:47+02:00;Louveciennes;rail;635658;6862715;Louveciennes;78350;unknown;unknown;unknown;4;473506;48.861253053273906, 2.122995950832691
484165;1399035-1801046;2022-06-10T08:03:13+02:00;2022-06-10T08:03:49+02:00;La Défense;rail;644228;6866111;Puteaux;92062;unknown;unknown;unknown;3;470549;48.89259098625206, 2.239354397697225
22108;1396904-44931;2014-12-29T00:00:00+01:00;2022-05-31T16:26:42+02:00;Ternes;metro;648522;6864471;Paris 17e;75117;false;true;true;1;44931;48.87820075281468, 2.2981136521983063
41674;1380257-1716408;2014-12-29T00:00:00+01:00;2022-03-22T15:18:17+01:00;Georges Millandy;tram;643516;6853996;Meudon;92048;true;true;true;3;59147;48.78357956406747, 2.2312529719033667
471261;1376212-1091361;2019-03-07T00:00:00+01:00;2022-02-16T10:23:17+01:00;Cormeilles-en-Parisis;rail;640925;6874607;Cormeilles-en-Parisis;95176;unknown;unknown;unknown;4;43116;48.96869354811614, 2.193125526808856
471904;1371026-1801048;2019-03-07T00:00:00+01:00;2022-01-24T17:14:53+01:00;La Garenne-Colombes;rail;644283;6868008;Colombes;92025;unknown;unknown;unknown;3;47412;48.9096543862266, 2.2398554128716444
479004;1370858-1524021;2020-02-25T00:00:00+01:00;2022-01-24T15:59:00+01:00;Cimetière Parisien d'Ivry;tram;653787;6857143;Ivry-sur-Seine;94041;true;true;true;2;479018;48.81269931387103, 2.3706933301011173
471494;1370805-1095455;2019-03-07T00:00:00+01:00;2022-01-24T15:39:49+01:00;Juvisy;rail;654658;6843470;Juvisy-sur-Orge;91326;unknown;unknown;unknown;4;45739;48.68978933533726, 2.384006182600274
472668;1370804-1095455;2019-03-07T00:00:00+01:00;2022-01-24T15:39:36+01:00;Juvisy;rail;654651;6843475;Juvisy-sur-Orge;91326;unknown;unknown;unknown;4;45739;48.68983381536706, 2.383910557967064
472826;1369700-1085307;2019-03-07T00:00:00+01:00;2022-01-14T11:53:05+01:00;Argenteuil;rail;645644;6872153;Argenteuil;95018;unknown;unknown;unknown;4;47875;48.947043532475746, 2.2578909139689514
35938;1352466-1716305;2014-12-29T00:00:00+01:00;2021-11-16T16:50:16+01:00;Robert Schuman (Parc Silic Centre);tram;652411;6849804;Rungis;94065;true;true;true;4;44994;48.74659576843259, 2.3527755868234195
42124;1348979-1716380;2014-12-29T00:00:00+01:00;2021-10-28T17:23:26+02:00;Paul Éluard;tram;652028;6871281;Saint-Denis;93066;true;true;true;3;46334;48.93971019309542, 2.3451445619236653
42114;1348955-1716377;2014-12-29T00:00:00+01:00;2021-10-28T17:18:25+02:00;Les Béatus;tram;650293;6872600;Épinay-sur-Seine;93031;true;true;true;3;50566;48.951439103385965, 2.321306841575554
42127;1348940-1802207;2014-12-29T00:00:00+01:00;2021-10-28T17:14:17+02:00;Villetaneuse - Université;tram;651814;6873463;Villetaneuse;93079;true;true;true;3;462926;48.9593150304301, 2.3419752162999314
42128;1348934-1716375;2014-12-29T00:00:00+01:00;2021-10-28T16:46:30+02:00;Jean Vilar;tram;651922;6872732;Villetaneuse;93079;true;true;true;3;59327;48.95274990485234, 2.343532978093285
42109;1348931-1716332;2014-12-29T00:00:00+01:00;2021-10-28T16:41:34+02:00;Épinay - Orgemont;tram;648397;6873064;Épinay-sur-Seine;93031;true;true;true;3;50483;48.95546207956406, 2.295363910180202
35942;1348896-1716299;2014-12-29T00:00:00+01:00;2021-10-28T16:21:04+02:00;La Fraternelle;tram;652403;6849258;Rungis;94065;true;true;true;4;473468;48.74168456401429, 2.3527276585375487
35941;1348890-1716298;2014-12-29T00:00:00+01:00;2021-10-28T16:17:49+02:00;La Belle Epine;tram;653571;6850917;Rungis;94065;true;true;true;3;47688;48.75669029142741, 2.3684301777519883
29893;1348884-1716297;2014-12-29T00:00:00+01:00;2021-10-28T16:05:05+02:00;Hélène Boucher (Orlytech);tram;652900;6849069;Paray-Vieille-Poste;91479;true;true;true;4;58813;48.74002118037443, 2.3595069186987043
41672;1348848-1716420;2014-12-29T00:00:00+01:00;2021-10-28T15:52:56+02:00;Vauban;tram;648154;6856579;Châtillon;92020;true;true;true;3;59202;48.807198783085774, 2.2940583405813486
41858;1348839-1716419;2014-12-29T00:00:00+01:00;2021-10-28T15:51:32+02:00;Soleil Levant;tram;645870;6854722;Clamart;92023;true;true;true;3;44838;48.7903105719344, 2.2631968070897
41853;1348833-1716424;2014-12-29T00:00:00+01:00;2021-10-28T15:50:44+02:00;Robert Wagner;tram;639676;6854208;Vélizy-Villacoublay;78640;true;true;true;3;44649;48.78513849125548, 2.1789642332039607
2341;1348805-1716413;2014-12-29T00:00:00+01:00;2021-10-28T15:39:30+02:00;Mail de la Plaine;tram;644676;6853994;Clamart;92023;true;true;true;3;42642;48.783662102417665, 2.24703986005576
2333;1348784-1716410;2014-12-29T00:00:00+01:00;2021-10-28T15:37:16+02:00;Inovel Parc Nord;tram;641881;6853773;Vélizy-Villacoublay;78640;true;true;true;3;44285;48.781428816821155, 2.2090324965562735
28862;1348708-1716400;2014-12-29T00:00:00+01:00;2021-10-28T15:10:33+02:00;Roger Semât;tram;652906;6871842;Saint-Denis;93066;true;true;true;3;50681;48.944819699827626, 2.35706706340158
24400;1348634-1722482;2014-12-29T00:00:00+01:00;2021-10-27T18:04:35+02:00;Séverine;tram;656647;6863214;Paris 20e;75120;true;true;true;1;45629;48.867495008563274, 2.409019217505799
24530;1348628-1722492;2014-12-29T00:00:00+01:00;2021-10-27T18:04:04+02:00;Rosa Parks;tram;654059;6866582;Paris 19e;75119;true;true;true;1;473484;48.89760308549866, 2.373377140155362
462415;1348565-1722478;2018-10-08T00:00:00+02:00;2021-10-27T17:41:56+02:00;Diane Arbus - Porte des Poissonniers;tram;652470;6866681;Paris 18e;75118;true;true;true;1;45537;48.89837799136035, 2.3516934796370994
24401;1348559-1722480;2014-12-29T00:00:00+01:00;2021-10-27T17:41:17+02:00;Canal Saint-Denis;tram;654580;6866697;Paris 19e;75119;true;true;true;1;45596;48.898674203575055, 2.3804708399279226
24136;1348556-1722451;2014-12-29T00:00:00+01:00;2021-10-27T17:39:56+02:00;Poterne des Peupliers;tram;652279;6858049;Paris 13e;75113;true;true;true;1;44550;48.82073732669981, 2.350057467651928
24111;1348531-1722468;2014-12-29T00:00:00+01:00;2021-10-27T17:37:19+02:00;Porte de Versailles - Parc des Expositions;tram;647741;6859420;Paris 15e;75115;true;true;true;1;473705;48.83271495088279, 2.2880864296816643
24142;1348513-1722463;2014-12-29T00:00:00+01:00;2021-10-27T17:35:04+02:00;Porte de Charenton;tram;655842;6859270;Paris 12e;75112;true;true;true;1;473680;48.83197191775354, 2.3984555857550416
24106;1348501-1722450;2014-12-29T00:00:00+01:00;2021-10-27T17:33:38+02:00;Porte d'Italie;tram;653019;6857848;Paris 13e;75113;true;true;true;1;44506;48.81898404540706, 2.3601577339943094
24119;1348495-1722457;2014-12-29T00:00:00+01:00;2021-10-27T17:32:48+02:00;Montsouris;tram;651045;6858143;Paris 14e;75114;true;true;true;1;45329;48.82149015736391, 2.3332408185165314
24125;1348489-1722454;2014-12-29T00:00:00+01:00;2021-10-27T17:31:54+02:00;Montempoivre;tram;656609;6860144;Paris 12e;75112;true;true;true;1;45214;48.839884000196, 2.4088145468210156
24109;1348477-1722448;2014-12-29T00:00:00+01:00;2021-10-27T17:30:31+02:00;Jean Moulin;tram;649990;6858516;Paris 14e;75114;true;true;true;1;43462;48.82476362009126, 2.318828771097265
24104;1348462-1722436;2014-12-29T00:00:00+01:00;2021-10-27T17:28:21+02:00;Brancion;tram;648662;6858959;Paris 15e;75115;true;true;true;1;42387;48.82864316649054, 2.300687977410293
24103;1348447-1722459;2014-12-29T00:00:00+01:00;2021-10-27T17:26:25+02:00;Balard;tram;647067;6859779;Paris 15e;75115;true;true;true;1;45357;48.83588844126669, 2.2788605111327747
24123;1348444-1722456;2014-12-29T00:00:00+01:00;2021-10-27T17:25:43+02:00;Avenue de France;tram;654566;6858559;Paris 13e;75113;true;true;true;1;45305;48.8254890981896, 2.381149825464056
24137;1348441-1722456;2014-12-29T00:00:00+01:00;2021-10-27T17:25:35+02:00;Avenue de France;tram;654548;6858567;Paris 13e;75113;true;true;true;1;45305;48.82555977469957, 2.3809038056961693
22297;1348387-1717556;2014-12-29T00:00:00+01:00;2021-10-27T17:12:07+02:00;Les Moulineaux;tram;645035;6858194;Issy-les-Moulineaux;92040;true;true;true;2;43765;48.82146439157806, 2.2513836421244733
23434;1348372-1717555;2014-12-29T00:00:00+01:00;2021-10-27T16:13:54+02:00;Les Fauvelles;tram;644249;6867226;La Garenne-Colombes;92035;true;true;true;3;43729;48.90261939519753, 2.2394943314497584
